,title,description,school,local,pubDate,link
347,2025년부터 모든 초·중학교에서 마음학기제 전면 시행,"시교육청이 올해부터 전국 최초로 도입하는 마음교육은 지난 3년간 지속된 코로나19로 지친 학생들의 심리... 마음학기란 심리·정서적 변화가 많은 초등학교 6학년, 중학교 2학년 시기를 대비해 초등학교 5학년, 중학교... ",중학교,전국,"Thu, 23 Feb 2023",https://news.imaeil.com/page/view/2023022314032397923
348,"충주시시설관리공단, 행정안전부장관 표창 수상","충북 충주시시설관리공단(이하 공단)이 2022년 지방공공기관 일자리 정책 추진 유공 체험형 인턴 분야... 이와 함께 공단은 지난해 충북도 장애인복지관 업무협약, 노은중학교 진로체험 업무협약을 체결하는 등... ",중학교,전국,"Mon, 03 Apr 2023",https://www.gukjenews.com/news/articleView.html?idxno=2687829
349,우리학교는요…대구 북동중학교,"2005년 개교한 대구 북동중학교는 지역에서 손꼽히는 다문화 정책 학교로 명성이 자자하다. 북동중은... 특히 지난해 11월18~21일 개최된 ‘제24회 전국중등부역도경기대회’에서 금메달 9개, 은메달 1개, 동메달 6개로 총... ",중학교,전국,"Wed, 22 Feb 2023",http://www.idaegu.com/newsView/idg202302220027
350,장경순 순천시의회 의원 단성중학교 남녀공학 체제로 전환해야,추진하는 정책방향이라며 도교육청에서는 남녀공학 전환 학교에 대한 인사 및 예산 등의 인센티브를 주는... 남녀공학 중학교에 비해 현저히 떨어지고 있다. [전국매일신문] 서길원 대기자 sgw3131@jeonmae.co.kr 순천시... ,중학교,전국,"Wed, 15 Feb 2023",https://www.jeonmae.co.kr/news/articleView.html?idxno=940802
351,장경순 순천시의원 “순천지역 단성중학교 남녀공학으로 전환해야”,추진하는 정책방향이다”며 “전남도교육청에서는 남녀공학 전환 학교에 대한 인사 및 예산 등의... 오는 2025년 남녀공학 학교로 바뀐다. 전국에서는 전체 3258개 중학교중 2585개가 남녀공학이다. 79.3%를 보이고 있다.,중학교,전국,"Tue, 14 Feb 2023",https://www.seoul.co.kr/news/newsView.php?id=20230214500132&wlog_tag3=naver
352,"김포시, 든든한 복지·교육 정책 시행","추첨순으로 중학교 배정이 이루어져 원거리 학교배정에 따라 발생하는 교육수요자의 불만사항을... ▶ 전국다문화도시협의회, 이주민 정책 추진을 위한 홍보·소통 창구 마련 제6대 전국다문화도시협의회(회장:김병수)... ",중학교,전국,"Tue, 28 Feb 2023",http://www.weeklytoday.com/news/articleView.html?idxno=559055
353,"충주시시설관리공단, 행정안전부장관 표창 수상","충주시시설관리공단(이하 공단)이 「2022년 지방공공기관 일자리 정책 추진 유공」체험형 인턴 분야... 이와 함께 공단은 지난해 충청북도 장애인복지관 업무협약, 노은중학교 진로체험업무협약을 체결하는 등... ",중학교,전국,"Tue, 04 Apr 2023",http://www.bzeronews.com/news/articleView.html?idxno=552175
354,"광주시교육청,수업성장인증제 속빈 강정 반발로 표류","전국교직원노동조합 광주지부가 3일 발표한 여론조사를 보면 지난달 16일~23일 교사 352명을 대상으로 수업성장인증제 정책에 대한 찬반 의견을 물은 결과 초등교사 93%, 중학교 교사 92%가 도움이 되지 않는다고... ",중학교,전국,"Mon, 03 Apr 2023",http://www.siminsori.com/news/articleView.html?idxno=234826
355,[제주소식] 교육청 반부패 추진 협의회 발족,"전국 유일하게 2009년부터 14년 연속 종합청렴도 1∼2등급을 유지하고 있는 제주교육청은 이번 협의회를 통해 그동안의 청렴·반부패 정책을 평가하고 올해 청렴 정책을 공유하며, 지난해 취약했던 분야에 대한 개선방안... ",중학교,전국,"Wed, 29 Mar 2023",https://www.yna.co.kr/view/AKR20230329047600056?input=1195m
356,"천안서여자중학교, 어울림 프로그램 운영사례 공모전 교육부장관상 수상","어울림 프로그램을 운영한 전국의 학교와 학생, 교사를 대상으로 실시된 우수사례 공모전에서... 천안여자중학교 박하양 교사(한국청소년정책연구원장상)가 입상했다. 아울러, 천안서여자중학교는 오늘 1일 서울에서... ",중학교,전국,"Wed, 01 Feb 2023",http://www.ccnnews.co.kr/news/articleView.html?idxno=284024
357,천안서여자중학교 부총리 겸 교육부장관상 수상,"어울림 프로그램을 운영한 전국의 학교와 학생, 교사를 대상으로 실시된 우수사례 공모전에서... 천안여자중학교 박하양 교사(한국청소년정책연구원장상)가 입상했다. 천안서여자중학교는 이날 서울에서 교육부와 17개... ",중학교,전국,"Wed, 01 Feb 2023",http://www.chungnamilbo.co.kr/news/articleView.html?idxno=700456
358,“정확한 학력자료 모아 공교육 강화…부산형 명문고도 추진”,"시교육청은 오는 9, 10월 중학교 1학년을 대상으로 컴퓨터 기반 평가 방식의 부산형 학업성취도 평가를... 이 원장은 “매년 150명 내외의 부산 학생들이 전국 단위 자사고로 유출되고 있다”며 “학력 신장을 통해 사교육... ",중학교,전국,"Mon, 03 Apr 2023",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20230403.22010000019
359,"부산교육청, 전국 최초 인공지능 챗봇‘챗GPT’교육 실시","초·중학교 40학급 대상 윤리 교육 및 활용 방법 안내   부산광역시 교육청(교육감 하윤수)이 전국 최초로... 하윤수 부산광역시교육감은 “급변하는 신기술에 대한 교육정책 수립과 학생들의 정보윤리 교육, 신기술을... ",중학교,전국,"Mon, 20 Feb 2023",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160298157767744
360,"경남교육청-전북교육청, 교육정책 교류 [교육소식]","주요 정책을 소개했다. 경남교육청이 전국에서 가장 먼저 시작한 △빅데이터-인공지능(AI) 플랫폼을... 경남교육청이 3월에 개교하는 학교는 창원 노벨유치원(매입형), 양산 느티나무유치원(매입형), 양산 사송중학교... ",중학교,전국,"Wed, 22 Feb 2023",http://www.kukinews.com/newsView/kuk202302220187
361,"부산교육청, 전국최초 인공지능 ‘챗GPT’교육 실시","초·중학교 40학급 대상 활용방법 및 윤리교육 안내 부산=김기현 기자 부산시교육청이 전국 최초로... 하윤수 교육감은 급변하는 신기술에 대한 교육정책 수립과 학생들의 정보윤리 교육, 신기술을 활용한 창작 활동... ",중학교,전국,"Tue, 21 Feb 2023",https://www.munhwa.com/news/view.html?no=2023022101039927098001
362,"부산시교육청, 전국 최초 인공지능 챗봇 ‘챗GPT’ 교육 나선다",시교육청은 신학기부터 교육복지 중점학교 가운데 초·중학교 40학급을 선정해 ‘챗GPT’ 윤리교육과 올바른 활용 방법을 알려준다. 이 교육은 교육격차 해소를 위해 전국 최초로 시교육청에서 실시하는 챗GPT 등... ,중학교,전국,"Mon, 20 Feb 2023",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20230220.99099005634
363,"부산교육청, 전국 최초 인공지능 챗봇‘ 챗GPT’ 교육 실시","초·중학교 40학급 대상 윤리 교육 및 활용 방법 안내 부산광역시교육청(교육감 하윤수)이 전국 최초로... 하윤수 부산광역시교육감은 “급변하는 신기술에 대한 교육정책 수립과 학생들의 정보윤리 교육, 신기술을... ",중학교,전국,"Mon, 20 Feb 2023",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202302201220450480324
364,"부산시교육청, AI 챗봇 ‘챗GPT’ 활용 교육 전국 최초 진행",시교육청은 신학기부터 교육복지 중점학교 가운데 초·중학교 40학급을 선정해 ‘챗GPT’ 윤리교육과 올바른 활용 방법을 알려준다. 이 교육은 교육격차 해소를 위해 전국 최초로 시교육청에서 실시하는 챗GPT 등... ,중학교,전국,"Mon, 20 Feb 2023",https://sports.donga.com/article/all/20230220/117983971/2
365,제주 초·중학교 문화재 교육 저조,문화재청은 지난해 1~12월 (재)한국문화재정책연구원에 의뢰를 맡겨 전국 479개 초등학교와 385개 중학교 등 모두 864개 학교를 대상으로 진행한 2022 학교 문화재 교육 실태조사 결과를 발표했다. 제주에서는 28개 학교... ,중학교,전국,"Sun, 29 Jan 2023",http://www.jemin.com/news/articleView.html?idxno=749599
366,"[부산교육청] 하윤수 교육감, 긍정 평가 상승 폭 전국 시·도 교육감 중 1위 ...","#하윤수 교육감, 긍정 평가 상승 폭 전국 시·도 교육감 중 1위 하윤수 부산시교육감에 대한 교육행정 운영... 고등학교는 지역 간 교육격차 해소를 위해 정책적 지원이 필요한 지역의 학교를 우선 선정했다. 중학교는... ",중학교,전국,"Thu, 16 Feb 2023",https://ilyo.co.kr/?ac=article_view&entry_id=446896
367,"부산교육청, 전국 최초 인공지능 챗봇‘챗GPT’ 교육 실시",부산교육청은 3월 신학기부터 교육복지 중점학교 가운데 초·중학교 40학급을 선정해 ‘챗GPT’ 윤리교육과 올바른 활용 방법에 대한 교육을 실시한다. 이 교육은 교육격차 해소를 위해 전국 최초로 부산교육청에서... ,중학교,전국,"Tue, 21 Feb 2023",https://www.viva100.com/main/view.php?key=20230221010006157
368,[부산시교육청] 전국 최초 인공지능 챗봇 ‘챗GPT’ 교육 실시 外,부산교육청은 3월 신학기부터 교육복지 중점학교 가운데 초·중학교 40학급을 선정해 ‘챗GPT’ 윤리교육과 올바른 활용 방법에 대한 교육을 실시한다. 교육은 교육격차 해소를 위해 전국 최초로 부산교육청에서... ,중학교,전국,"Mon, 20 Feb 2023",https://ilyo.co.kr/?ac=article_view&entry_id=447239
369,"부산교육청, 전국 첫 인공지능 ‘챗GPT’ 교육 도입한다",교육정책 방향을 밝히고 있다. ⓒ천지일보 2023.02.20 [천지일보 부산=윤선영 기자] 부산교육청이 전국... 활동 중 학교에서 선택할 수 있다. 3차시 교육은 메타버스의 이해·체험·제작 활동을 통해 학생들이 신기술에... ,중학교,전국,"Mon, 20 Feb 2023",http://www.newscj.com/article/20230220580355
370,"부산교육청, 전국 최초 인공지능 챗봇‘챗GPT’교육 실시","하윤수 교육감,“ 학생들이 건전하게 신기술 활용할 수 있도록 정책 추진 부산시교육청은은 전국 최초로... 활동’ 중 학교에서 선택할 수 있다. 3차시 교육은 메타버스의 이해·체험·제작 활동을 통해 학생들이... ",중학교,전국,"Mon, 20 Feb 2023",http://news.tf.co.kr/read/national/1999903.htm
371,"하윤수 부산교육감, 전국 최초 학생대상 챗봇GPT 교육 실시",부산교육청은 3월 신학기부터 교육복지 중점학교 가운데 초·중학교 40학급을 선정해 챗GPT 윤리교육과 올바른 활용 방법에 대한 교육을 실시한다. 이 교육은 교육격차 해소를 위해 전국 최초로 부산교육청에서... ,중학교,전국,"Mon, 20 Feb 2023",http://www.edupress.kr/news/articleView.html?idxno=10064
372,"하윤수 부산시교육감, 긍정 평가 상승 폭 전국 시·도 교육감 중 1위 外","리얼미터가 14일 공개한 전국 시·도 광역단체장 대상 여론 결과에서 하윤수 부산시교육감의 1월 교육행정... 교육 정책연구학교’를 초등학교 1교, 중학교 1교에서 신규 운영한다. 수학 기초학력 지도를 위한 다국어... ",중학교,전국,"Wed, 15 Feb 2023",https://www.ajunews.com/view/20230215170904724
373,"충주시시설관리공단, 행안부 장관 표창 수상","［충북일보］ 충주시시설관리공단이 2022년 지방공공기관 일자리 정책 추진 유공 체험형 인턴분야... 이와 함께 공단은 지난해 충북도장애인복지관 업무협약, 노은중학교 진로체험 업무협약을 체결하는 등 지역사회... ",중학교,전국,"Mon, 03 Apr 2023",https://www.inews365.com/news/article.html?no=758676
374,부동산 스테디셀러인 학세권...초·중학교 인접한 영주 아이파크,특히 이 단지는 영주동부초등학교와 영주중학교가 단지 서측에 맞닿아 있어 자녀 양육 환경이 우수하다는... 지난해 12월4일 한국부동산원에 따르면 2022년 7월부터 10월까지 전국 아파트 매매거래 건수는 총... ,중학교,전국,"Fri, 27 Jan 2023",https://www.delighti.co.kr/news/articleView.html?idxno=46001
375,"충남교육청-전북교육청, 미래교육 손잡고 함께... 정책협의회 개최",관람한뒤 전국 최고의 학교건물로 손꼽히는 정산중학교를 방문해 시설과 교육과정을 살폈다. 이 자리에서 서 교육감이 “미래교육에 관한 서로의 우수 정책을 세세히 살펴볼 수 있는 소중한 시간이었다”고 말하자... ,중학교,전국,"Tue, 14 Feb 2023",http://www.kukinews.com/newsView/kuk202302140184
376,사교육비 역대 최고인데…‘저출산 대책’에선 안 보이는 입시 문제,"지난해 사교육비 총액 26조원을 학교급별로 보면 초등학교 11조9천만원, 중학교 7조1천만원, 고등학교 7조원으로 ‘입시 사교육’에 가까운 중·고교 단계 사교육비가 14조원에 달한다. 송경원 정의당 정책위원은 “아이를... ",중학교,전국,"Wed, 29 Mar 2023",https://www.hani.co.kr/arti/society/schooling/1085694.html
377,"[BBS경제토크] 이정한 회장, 여성기업 확인제도 통해 지원 정책 실효성 높여...",이정한 : 우리는 전국의 18개 지회에 창업보육센터가 있습니다. 창업보육센터에서는 각 지역에 한 10개에서 20개 보육실이 들어가 있는데 많은 혜택을 주고 있죠. 정부 정책이라든지 아니면 여성기업 우대법률에 의해서 할... ,중학교,전국,"Mon, 06 Feb 2023",https://news.bbsi.co.kr/news/articleView.html?idxno=3098209
